date,precipitation_sum,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_mean,wind_speed_10m_max,surface_pressure_mean,pluie_cumul_3j,pluie_cumul_7j,pluie_cumul_15j,humidite_moyenne_7j,amplitude_thermique,risque_proxy_pluviometrique,inondation_reelle
2018-10-29,0.7,28.6,24.4,26.2,87,15.9,1008.5,61.7,100.39999999999999,193.29999999999998,88.14285714285714,4.200000000000003,1,0
2018-10-30,2.8,29.1,24.5,26.7,85,15.5,1008.2,59.0,87.8,189.2,87.71428571428571,4.600000000000001,1,0
2018-10-31,11.6,27.7,24.0,25.7,89,13.5,1007.7,15.1,88.69999999999999,182.1,87.71428571428571,3.6999999999999993,0,0
2018-11-01,21.6,27.1,24.3,25.3,90,12.3,1008.3,36.0,107.1,197.89999999999998,88.0,2.8000000000000007,0,0
2018-11-02,12.0,28.6,24.2,26.0,87,11.6,1008.6,45.2,109.7,198.7,87.85714285714286,4.400000000000002,0,0
2018-11-03,4.0,29.0,24.6,26.2,86,13.9,1008.0,37.6,108.2,197.39999999999998,87.57142857142857,4.399999999999999,0,0
2018-11-04,8.9,27.6,24.0,25.6,88,11.0,1008.1,24.9,61.6,196.29999999999998,87.42857142857143,3.6000000000000014,0,0
2018-11-05,11.2,29.2,23.8,25.9,89,14.6,1007.4,24.1,72.1,195.9,87.71428571428571,5.399999999999999,0,0
2018-11-06,35.2,27.4,23.3,24.8,91,14.7,1008.0,55.300000000000004,104.5,207.7,88.57142857142857,4.099999999999998,1,0
2018-11-07,6.4,27.8,24.1,25.8,91,9.7,1009.1,52.800000000000004,99.30000000000001,198.7,88.85714285714286,3.6999999999999993,1,0
2018-11-08,10.3,27.8,24.6,25.7,91,9.8,1009.6,51.900000000000006,88.0,198.3,89.0,3.1999999999999993,1,0
2018-11-09,5.1,28.2,24.5,26.0,88,10.7,1009.2,21.8,81.10000000000001,200.20000000000002,89.14285714285714,3.6999999999999993,0,0
2018-11-10,2.0,30.0,24.3,26.6,88,15.0,1007.4,17.4,79.10000000000001,192.8,89.42857142857143,5.699999999999999,0,0
2018-11-11,7.9,27.3,23.9,25.7,90,10.9,1007.5,15.0,78.1,195.20000000000002,89.71428571428571,3.400000000000002,0,0
2018-11-12,8.8,28.7,24.6,26.3,89,12.3,1006.7,18.700000000000003,75.70000000000002,148.5,89.71428571428571,4.099999999999998,0,0
2018-11-13,15.4,28.9,24.2,25.9,90,12.6,1006.3,32.1,55.900000000000006,163.20000000000002,89.57142857142857,4.699999999999999,0,0
2018-11-14,36.6,26.4,23.6,24.9,93,14.0,1007.2,60.800000000000004,86.1,197.0,89.85714285714286,2.799999999999997,1,0
2018-11-15,5.8,28.9,24.3,26.0,89,9.4,1007.9,57.8,81.60000000000001,191.20000000000002,89.57142857142857,4.599999999999998,1,0
2018-11-16,10.7,29.1,23.4,26.0,89,8.0,1009.2,53.1,87.19999999999999,180.3,89.71428571428571,5.700000000000003,1,0
2018-11-17,6.9,29.4,24.1,26.4,88,10.5,1009.0,23.4,92.1,175.20000000000002,89.71428571428571,5.299999999999997,0,0
2018-11-18,20.7,29.4,23.9,26.0,90,12.5,1008.7,38.3,104.9,191.9,89.71428571428571,5.5,0,0
2018-11-19,23.6,27.8,23.3,25.5,88,13.7,1008.2,51.2,119.69999999999999,206.60000000000002,89.57142857142857,4.5,1,0
2018-11-20,8.7,28.7,24.7,26.3,88,15.1,1008.5,53.0,113.0,204.1,89.28571428571429,4.0,1,0
2018-11-21,16.3,27.8,24.4,25.5,91,14.0,1009.2,48.6,92.69999999999999,185.20000000000002,89.0,3.400000000000002,0,0
2018-11-22,1.1,28.2,24.3,26.3,89,9.4,1008.5,26.1,88.0,179.9,89.0,3.8999999999999986,0,0
2018-11-23,8.2,29.0,23.8,25.9,90,8.8,1008.0,25.6,85.5,177.8,89.14285714285714,5.199999999999999,0,0
2018-11-24,2.9,27.9,24.5,26.0,90,9.8,1008.4,12.2,81.49999999999999,175.6,89.42857142857143,3.3999999999999986,0,0
2018-11-25,27.9,26.8,24.2,25.0,93,11.5,1008.6,39.0,88.69999999999999,201.5,89.85714285714286,2.6000000000000014,0,0
2018-11-26,30.5,28.5,24.1,26.3,88,13.0,1008.1,61.3,95.6,224.1,89.85714285714286,4.399999999999999,1,0
2018-11-27,11.5,29.6,23.8,26.2,88,11.4,1007.5,69.9,98.39999999999999,226.8,89.85714285714286,5.800000000000001,1,0
2018-11-28,13.0,30.1,23.6,26.1,88,13.1,1006.6,55.0,95.1,224.4,89.42857142857143,6.5,1,0
2018-11-29,19.6,28.5,23.9,25.7,90,16.6,1006.5,44.10000000000001,113.6,207.4,89.57142857142857,4.600000000000001,0,0
2018-11-30,42.0,27.3,23.9,25.0,93,9.1,1007.0,74.60000000000001,147.39999999999998,243.60000000000002,90.0,3.400000000000002,1,0
2018-12-01,22.0,27.1,24.0,25.6,91,10.8,1008.0,83.60000000000001,166.5,254.90000000000003,90.14285714285714,3.1000000000000014,1,0
2018-12-02,2.8,29.1,24.4,26.3,88,11.2,1007.7,66.8,141.4,250.8,89.42857142857143,4.700000000000003,1,0
2018-12-03,11.2,28.4,24.0,26.0,89,11.2,1007.3,36.00000000000001,122.1,241.3,89.57142857142857,4.399999999999999,0,0
2018-12-04,1.2,28.8,24.3,26.6,89,9.4,1006.1,15.200000000000006,111.8,218.9,89.71428571428571,4.5,0,0
2018-12-05,10.4,29.1,23.9,26.5,90,11.5,1005.9,22.800000000000004,109.19999999999999,220.60000000000002,90.0,5.200000000000003,0,0
2018-12-06,25.4,28.0,23.4,25.4,90,10.7,1007.3,37.0,115.0,229.7,90.0,4.600000000000001,0,0
2018-12-07,18.1,27.2,23.9,24.9,93,10.2,1008.7,53.900000000000006,91.1,246.70000000000002,90.0,3.3000000000000007,1,0
2018-12-08,5.3,28.4,23.5,25.4,90,14.1,1010.1,48.800000000000004,74.4,243.79999999999998,89.85714285714286,4.899999999999999,0,0
2018-12-09,14.4,28.4,23.7,25.8,90,11.7,1010.6,37.800000000000004,86.0,255.3,90.14285714285714,4.699999999999999,0,0
2018-12-10,8.9,27.9,23.7,25.3,90,11.1,1011.4,28.6,83.7,236.3,90.28571428571429,4.199999999999999,0,0
2018-12-11,5.9,28.6,24.1,25.8,89,11.8,1010.6,29.200000000000003,88.4,211.70000000000002,90.28571428571429,4.5,0,0
2018-12-12,30.2,28.6,23.2,25.3,89,10.0,1010.6,45.0,108.2,230.4,90.14285714285714,5.400000000000002,0,0
2018-12-13,19.5,28.6,23.2,25.4,90,10.1,1010.7,55.60000000000001,102.3,236.9,90.14285714285714,5.400000000000002,1,0
2018-12-14,10.7,28.3,23.7,25.5,90,12.0,1011.0,60.4,94.89999999999999,228.0,89.71428571428571,4.600000000000001,1,0
2018-12-15,9.6,28.5,24.4,26.1,87,10.5,1010.8,39.800000000000004,99.19999999999999,195.60000000000002,89.28571428571429,4.100000000000001,0,0
2018-12-16,15.4,28.7,23.4,25.8,87,11.5,1011.0,35.7,100.2,189.0,88.85714285714286,5.300000000000001,0,0
2018-12-17,3.3,28.7,24.9,26.6,87,10.0,1010.1,28.300000000000004,94.6,189.5,88.42857142857143,3.8000000000000007,0,0
2018-12-18,12.1,28.6,24.2,26.3,88,11.9,1009.8,30.8,100.79999999999998,190.4,88.28571428571429,4.400000000000002,0,0
2018-12-19,20.1,27.3,23.8,25.2,91,10.2,1010.0,35.5,90.7,209.3,88.57142857142857,3.5,0,0
2018-12-20,8.5,28.2,23.9,25.8,89,12.4,1009.4,40.7,79.7,207.39999999999998,88.42857142857143,4.300000000000001,0,0
2018-12-21,9.2,28.4,24.1,25.9,88,9.8,1008.9,37.800000000000004,78.2,191.20000000000002,88.14285714285714,4.299999999999997,0,0
2018-12-22,7.4,28.3,24.4,25.8,88,12.1,1008.0,25.1,76.0,180.5,88.28571428571429,3.900000000000002,0,0
2018-12-23,11.5,27.5,24.1,25.5,90,10.0,1007.9,28.1,72.1,186.70000000000002,88.71428571428571,3.3999999999999986,0,0
2018-12-24,20.6,28.8,23.6,25.5,91,13.4,1007.6,39.5,89.4,192.9,89.28571428571429,5.199999999999999,0,0
2018-12-25,20.7,27.7,24.1,25.3,91,10.6,1008.2,52.800000000000004,98.00000000000001,204.7,89.71428571428571,3.599999999999998,1,0
2018-12-26,5.3,27.6,24.3,25.7,89,14.4,1009.2,46.6,83.2,204.1,89.42857142857143,3.3000000000000007,0,0
2018-12-27,6.7,28.6,23.3,25.6,89,14.1,1008.8,32.7,81.4,180.6,89.42857142857143,5.300000000000001,0,0
2018-12-28,3.1,29.2,24.1,26.2,90,10.1,1008.1,15.100000000000003,75.3,164.20000000000002,89.71428571428571,5.099999999999998,0,0
2018-12-29,8.6,28.1,24.4,25.7,90,11.2,1008.3,18.400000000000006,76.5,162.1,90.0,3.700000000000003,0,0
2018-12-30,28.9,27.5,24.3,25.7,91,13.6,1008.2,40.6,93.9,181.39999999999998,90.14285714285714,3.1999999999999993,0,0
2018-12-31,9.6,29.7,24.3,26.6,88,11.1,1008.8,47.1,82.89999999999999,175.60000000000002,89.71428571428571,5.399999999999999,0,0
2019-01-01,12.4,28.0,24.3,25.6,92,9.9,1010.4,50.9,74.6,184.7,89.85714285714286,3.6999999999999993,1,0
2019-01-02,4.7,29.4,24.3,26.7,87,12.8,1010.2,26.700000000000003,74.0,177.3,89.57142857142857,5.099999999999998,0,0
2019-01-03,10.7,28.7,24.5,26.0,90,12.0,1009.3,27.8,78.0,167.89999999999998,89.71428571428571,4.199999999999999,0,0
2019-01-04,13.0,28.9,24.3,25.9,90,7.4,1009.1,28.400000000000002,87.9,172.39999999999998,89.71428571428571,4.599999999999998,0,0
2019-01-05,16.8,28.3,24.4,25.9,90,14.4,1009.7,40.5,96.10000000000001,180.0,89.71428571428571,3.900000000000002,0,0
2019-01-06,23.1,27.5,24.1,25.1,91,13.0,1010.3,52.900000000000006,90.3,195.7,89.71428571428571,3.3999999999999986,1,0
2019-01-07,9.1,28.7,24.6,26.2,89,9.6,1008.8,49.00000000000001,89.80000000000001,193.29999999999998,89.85714285714286,4.099999999999998,0,0
2019-01-08,12.9,28.2,23.8,25.8,89,11.4,1008.5,45.1,90.3,185.6,89.42857142857143,4.399999999999999,0,0
2019-01-09,12.7,28.5,23.8,26.0,88,10.9,1008.4,34.7,98.3,177.60000000000002,89.57142857142857,4.699999999999999,0,0
2019-01-10,4.3,29.7,24.4,26.2,88,10.4,1007.9,29.900000000000002,91.89999999999999,176.6,89.28571428571429,5.300000000000001,0,0
2019-01-11,27.8,28.9,23.3,25.3,92,10.1,1008.0,44.800000000000004,106.70000000000002,197.70000000000002,89.57142857142857,5.599999999999998,0,0
2019-01-12,9.4,28.7,24.4,26.0,91,12.0,1007.6,41.50000000000001,99.3,204.0,89.71428571428571,4.300000000000001,0,0
2019-01-13,11.6,28.2,24.2,25.7,89,13.0,1009.2,48.800000000000004,87.80000000000001,207.0,89.42857142857143,4.0,0,0
2019-01-14,5.7,28.7,24.6,26.4,87,10.7,1009.9,26.700000000000003,84.39999999999999,183.8,89.14285714285714,4.099999999999998,0,0
2019-01-15,1.7,29.7,24.7,26.7,87,13.0,1009.4,19.000000000000004,73.2,175.9,88.85714285714286,5.0,0,0
2019-01-16,11.2,29.2,23.8,26.5,87,8.8,1008.9,18.6,71.7,174.7,88.71428571428571,5.399999999999999,0,0
2019-01-17,28.2,29.5,23.6,25.7,90,15.0,1008.9,41.10000000000001,95.6,198.2,89.0,5.899999999999999,0,0
2019-01-18,14.8,29.8,23.8,25.7,89,16.7,1009.6,54.2,82.6,202.3,88.57142857142857,6.0,1,0
2019-01-19,1.1,29.7,23.9,26.5,86,14.1,1009.6,44.10000000000001,74.3,190.4,87.85714285714286,5.800000000000001,0,0
2019-01-20,6.7,29.0,24.3,26.5,88,12.2,1010.2,22.600000000000005,69.4,180.3,87.71428571428571,4.699999999999999,0,0
2019-01-21,1.7,28.9,24.7,26.5,90,13.4,1009.9,9.500000000000004,65.39999999999999,158.9,88.14285714285714,4.199999999999999,0,0
2019-01-22,6.4,28.2,25.4,26.3,89,12.0,1009.3,14.800000000000004,70.1,156.20000000000002,88.42857142857143,2.8000000000000007,0,0
2019-01-23,7.2,30.5,24.6,27.0,86,11.9,1009.0,15.300000000000004,66.1,150.5,88.28571428571429,5.899999999999999,0,0
2019-01-24,1.2,30.0,25.3,27.2,87,10.9,1007.8,14.800000000000004,39.1,139.00000000000003,87.85714285714286,4.699999999999999,0,0
2019-01-25,22.3,28.5,24.4,25.9,91,10.5,1008.9,30.700000000000003,46.6,157.0,88.14285714285714,4.100000000000001,0,0
2019-01-26,8.7,29.5,23.9,26.3,88,13.2,1009.4,32.2,54.2,137.89999999999998,88.42857142857143,5.600000000000001,0,0
2019-01-27,9.3,28.5,24.0,26.2,88,13.5,1009.4,40.300000000000004,56.8,137.79999999999998,88.42857142857143,4.5,0,0
2019-01-28,8.1,29.6,24.0,26.5,89,11.9,1008.1,26.1,63.2,134.29999999999998,88.28571428571429,5.600000000000001,0,0
2019-01-29,11.2,28.8,24.2,26.2,89,11.1,1008.4,28.6,68.0,139.8,88.28571428571429,4.600000000000001,0,0
2019-01-30,21.9,30.0,24.8,26.2,91,9.1,1008.0,41.2,82.69999999999999,160.0,89.0,5.199999999999999,0,0
2019-01-31,5.9,28.7,25.2,26.6,89,12.0,1007.7,39.0,87.39999999999999,154.7,89.28571428571429,3.5,0,0
2019-02-01,6.5,29.1,25.6,26.9,88,11.5,1008.5,34.300000000000004,71.6,133.0,88.85714285714286,3.5,0,0
2019-02-02,8.8,29.8,24.5,26.3,90,12.5,1008.0,21.200000000000003,71.69999999999999,127.0,89.14285714285714,5.300000000000001,0,0
2019-02-03,10.8,29.2,24.9,26.4,90,11.8,1007.4,26.100000000000005,73.2,136.70000000000002,89.42857142857143,4.300000000000001,0,0
2019-02-04,11.0,27.9,24.4,25.7,91,12.7,1008.5,30.600000000000005,76.10000000000001,141.0,89.71428571428571,3.5,0,0
2019-02-05,20.8,28.1,23.5,25.6,89,10.0,1009.2,42.60000000000001,85.7,160.1,89.71428571428571,4.600000000000001,0,0
2019-02-06,1.2,29.7,24.4,27.1,85,11.2,1007.5,33.00000000000001,65.0,154.9,88.85714285714286,5.300000000000001,0,0
2019-02-07,10.9,29.2,24.8,26.7,88,11.5,1006.7,32.900000000000006,70.0,158.6,88.71428571428571,4.399999999999999,0,0
2019-02-08,18.3,29.6,24.7,26.2,91,11.9,1007.0,30.400000000000002,81.80000000000001,175.7,89.14285714285714,4.900000000000002,0,0
2019-02-09,10.5,29.1,24.6,26.5,90,15.8,1006.7,39.7,83.5,163.9,89.14285714285714,4.5,0,0
2019-02-10,10.0,30.2,24.7,27.0,90,11.5,1006.2,38.800000000000004,82.69999999999999,165.2,89.14285714285714,5.5,0,0
2019-02-11,15.7,28.5,24.3,26.5,90,13.3,1006.4,36.2,87.39999999999999,171.6,89.0,4.199999999999999,0,0
2019-02-12,16.9,29.3,24.3,26.1,91,10.1,1007.8,42.599999999999994,83.5,180.4,89.28571428571429,5.0,0,0
2019-02-13,8.0,28.6,25.3,26.6,88,9.4,1009.3,40.599999999999994,90.3,177.2,89.71428571428571,3.3000000000000007,0,0
2019-02-14,11.3,29.8,25.6,27.1,91,9.1,1009.4,36.2,90.7,166.60000000000002,90.14285714285714,4.199999999999999,0,0
2019-02-15,5.2,29.2,25.6,26.8,90,12.1,1009.9,24.5,77.60000000000001,165.9,90.0,3.599999999999998,0,0
2019-02-16,10.7,28.2,24.8,26.2,89,11.5,1010.1,27.2,77.79999999999998,170.10000000000002,89.85714285714286,3.3999999999999986,0,0
2019-02-17,0.0,29.9,24.0,26.6,85,15.1,1008.7,15.899999999999999,67.79999999999998,161.3,89.14285714285714,5.899999999999999,0,0
2019-02-18,1.7,29.7,24.7,27.1,88,13.7,1007.8,12.399999999999999,53.800000000000004,152.2,88.85714285714286,5.0,0,0
2019-02-19,6.3,29.8,24.5,27.1,87,10.9,1006.7,8.0,43.2,147.5,88.28571428571429,5.300000000000001,0,0
2019-02-20,10.4,29.0,24.6,27.1,88,11.5,1007.1,18.4,45.6,137.1,88.28571428571429,4.399999999999999,0,0
2019-02-21,15.4,28.7,24.3,26.0,89,15.5,1009.7,32.1,49.7,151.29999999999998,88.0,4.399999999999999,0,0
2019-02-22,1.6,30.3,24.8,27.2,84,16.1,1010.0,27.400000000000002,46.099999999999994,142.0,87.14285714285714,5.5,0,0
2019-02-23,1.6,30.5,26.0,27.7,86,15.1,1008.0,18.599999999999998,37.0,125.3,86.71428571428571,4.5,0,0
2019-02-24,1.4,30.3,25.0,27.5,86,13.8,1006.6,4.6,38.4,116.2,86.85714285714286,5.300000000000001,0,0
2019-02-25,10.2,28.6,23.8,26.1,90,10.6,1006.9,13.2,46.9,116.39999999999999,87.14285714285714,4.800000000000001,0,0
2019-02-26,23.0,27.0,23.8,25.2,93,13.5,1008.3,34.6,63.6,123.69999999999999,88.0,3.1999999999999993,0,0
2019-02-27,9.6,28.0,24.5,25.9,91,9.7,1008.6,42.800000000000004,62.800000000000004,116.4,88.42857142857143,3.5,0,0
2019-02-28,13.2,29.8,24.8,26.3,89,14.8,1009.2,45.8,60.6,121.60000000000001,88.42857142857143,5.0,0,0
2019-03-01,28.0,29.2,24.0,25.7,89,12.3,1010.0,50.8,87.0,138.3,89.14285714285714,5.199999999999999,1,0
2019-03-02,7.2,28.6,24.0,26.2,88,13.2,1010.2,48.4,92.6,140.29999999999998,89.42857142857143,4.600000000000001,0,0
2019-03-03,7.5,28.8,24.6,26.4,88,11.1,1009.9,42.7,98.7,137.1,89.71428571428571,4.199999999999999,0,0
2019-03-04,18.8,29.4,24.1,26.0,89,12.3,1009.4,33.5,107.3,155.9,89.57142857142857,5.299999999999997,0,0
2019-03-05,12.9,29.6,24.7,26.6,87,11.5,1008.9,39.2,97.2,167.10000000000002,88.71428571428571,4.900000000000002,0,0
2019-03-06,6.0,30.0,24.5,26.7,88,16.2,1010.0,37.7,93.60000000000001,166.8,88.28571428571429,5.5,0,0
2019-03-07,0.4,30.3,25.1,27.2,87,11.2,1009.0,19.3,80.8,156.79999999999998,88.0,5.199999999999999,0,0
2019-03-08,3.4,29.7,24.2,26.7,88,9.4,1008.2,9.8,56.2,144.79999999999998,87.85714285714286,5.5,0,0
2019-03-09,7.2,29.1,25.4,26.8,90,11.2,1008.5,11.0,56.199999999999996,150.4,88.14285714285714,3.700000000000003,0,0
2019-03-10,9.6,29.6,24.2,26.4,87,15.4,1009.4,20.2,58.3,158.4,88.0,5.400000000000002,0,0
2019-03-11,3.6,28.8,25.5,26.8,90,9.9,1009.0,20.400000000000002,43.1,160.6,88.14285714285714,3.3000000000000007,0,0
2019-03-12,12.3,28.7,23.8,26.4,89,13.1,1008.6,25.5,42.5,162.70000000000002,88.42857142857143,4.899999999999999,0,0
2019-03-13,8.3,30.0,25.3,27.1,88,10.2,1007.2,24.200000000000003,44.800000000000004,148.0,88.42857142857143,4.699999999999999,0,0
2019-03-14,24.2,27.1,24.0,25.5,93,12.9,1007.2,44.8,68.6,162.60000000000002,89.28571428571429,3.1000000000000014,0,0
2019-03-15,4.4,28.9,24.9,26.6,91,12.2,1006.9,36.9,69.6,153.79999999999998,89.71428571428571,4.0,0,0
2019-03-16,12.5,29.8,24.7,26.8,88,9.3,1007.9,41.099999999999994,74.9,138.29999999999998,89.42857142857143,5.100000000000001,0,0
2019-03-17,15.1,28.5,24.6,26.1,92,9.7,1008.0,32.0,80.4,146.2,90.14285714285714,3.8999999999999986,0,0
